what|-0.009696158580482006, is|0.026131916791200638, the|0.01907973736524582, answer|0.00855901837348938, to|-0.024890637025237083, how|0.11604416370391846, many|0.13030342757701874, people|0.020556611940264702, can|-0.023277757689356804, the|-0.014415273442864418, red|0.016049150377511978, buses|0.0390167273581028, hold|-0.08165864646434784	2		0	36012
what|-0.01668674685060978, is|0.037383340299129486, the|0.0206004586070776, answer|0.008444816805422306, to|-0.016251936554908752, how|0.10996416211128235, many|0.11999295651912689, double-decker|-0.0059522464871406555, buses|0.08508504927158356, are|-0.0004249537596479058, in|0.003637101734057069, the|0.01372726634144783, picture|0.009805736131966114	2	3	0	36012
what|-0.004598338156938553, is|0.006037252489477396, the|0.00316984998062253, answer|0.0003006328479386866, to|-0.0025063231587409973, how|0.01884917914867401, many|0.02718299627304077, boxes|0.007197111379355192, of|0.001246144063770771, green|0.020435629412531853, apples|0.002834598533809185, are|-0.0061525823548436165, there|0.007898110896348953	5	4	0	303566
what|0.011608408764004707, is|0.013356895186007023, the|0.008966677822172642, answer|0.034028589725494385, to|0.003950815182179213, is|0.0032763113267719746, the|0.003873225301504135, guy|-0.003431346733123064, on|-0.003138589207082987, the|0.0058266641572117805, left|-0.0036711713764816523, wearing|0.05750041827559471, red|-0.03816618397831917	vest	no	0	26448
what|0.011263962835073471, is|0.1009584441781044, the|0.061731185764074326, answer|-0.004579485859721899, to|-0.055090244859457016, what|0.1302405744791031, kind|0.2554436922073364, of|0.02702615037560463, meat|0.3248738944530487, is|-0.008989853784441948, being|-0.04461710900068283, prepared|-0.05432405322790146, here|-0.02998467907309532	chicken	turkey	0	533452
what|-0.01977815479040146, is|0.048200249671936035, the|0.037548549473285675, answer|0.029214685782790184, to|-0.05621200427412987, how|0.24265265464782715, many|0.2392909973859787, people|0.07572916895151138, are|0.009623641148209572, riding|-0.03599167242646217, on|-0.021273693069815636, each|0.0760224238038063, bike|0.05684252828359604	2	2	1	374987
what|-0.46056875586509705, is|0.007644387427717447, the|0.010249349288642406, answer|0.042975232005119324, to|-0.023438433185219765, is|-0.0011645080521702766, the|0.004762196913361549, person|-0.010855297558009624, who|-0.039056919515132904, lives|0.1522330343723297, here|-0.014479747042059898, a|0.028787722811102867, musician|0.29989147186279297	no	yes	0	460312
what|0.006709107663482428, is|0.0026555312797427177, the|0.00669882632791996, answer|-0.028577666729688644, to|-0.013958781957626343, is|0.004200831986963749, the|0.004894144833087921, top|-0.04732035472989082, button|0.1281983107328415, on|0.00011989049380645156, his|-0.0018082985188812017, shirt|-0.06764201074838638, undone|0.49897751212120056	button	yes	0	190595
what|0.009840874001383781, is|0.006506464444100857, the|0.009941231459379196, answer|-0.0007909978739917278, to|0.0002708538086153567, what|0.030550722032785416, is|-0.0042764367535710335, the|0.001642855815589428, person|-0.0005961913848295808, doing|0.09808056801557541, to|-0.005156116094440222, the|0.003702883142977953, kite|-0.03867926821112633	running	flying	0	65008
what|-0.010115092620253563, is|0.05263190716505051, the|0.03632257133722305, answer|-0.0016049810219556093, to|-0.01903858408331871, what|0.06357502192258835, color|0.27944430708885193, is|0.005193390883505344, the|-0.0029278036672621965, car|-0.013142758049070835, to|-0.016522005200386047, the|0.0027104485780000687, left|-0.013851473107933998	blue	silver	0	520503
what|0.0010805089259520173, is|0.00210580974817276, the|0.0038613055367022753, answer|0.0009001343860290945, to|-0.0004477095208130777, is|0.0017621265724301338, the|0.0007103314273990691, food|0.000903846463188529, napping|0.023882688954472542, on|0.0007455302402377129, the|-0.0014452928444370627, table|0.0016378512373194098	rug	no	0	350623
what|0.045158516615629196, is|0.02840704843401909, the|0.0022354291286319494, answer|-0.06358781456947327, to|8.341693319380283e-05, what|0.042203959077596664, has|0.02093079499900341, been|0.003378713969141245, to|0.0019331048242747784, make|-0.03198862448334694, lights|-0.0025384053587913513	pot		0	350623
what|0.0025314856320619583, is|0.007817422039806843, the|0.005933067761361599, answer|-0.0069452133029699326, to|-0.002341966610401869, what|0.016729319468140602, is|0.010534262284636497, in|0.004350263625383377, the|-7.646919402759522e-05, top|0.0069765266962349415, right|-0.016515523195266724, corner|0.0322343111038208	tree	tree	1	8647
what|0.011348416097462177, is|0.012708442285656929, the|0.0038300883024930954, answer|-0.004074921831488609, to|-0.0022594959009438753, is|0.005158563144505024, there|0.0053005944937467575, a|-0.00033671746496111155, bicycle|0.009159069508314133, in|1.7514219507575035e-05, this|-0.0023299979511648417, picture|0.021305464208126068	bench	yes	0	56205
what|-0.6983488202095032, is|0.00031527585815638304, the|0.014716709032654762, answer|0.09182953834533691, to|-0.03868739306926727, is|0.006404053419828415, the|0.005427103489637375, water|0.033031731843948364, running|0.1389906257390976, in|-0.009127678349614143, the|0.014507626183331013, sink|0.03111925721168518	no	no	1	103488
what|0.007938523776829243, is|0.05533536151051521, the|0.03468829020857811, answer|-0.07512778043746948, to|-0.01740577258169651, what|0.0572795495390892, is|0.05641380324959755, the|0.006242469884455204, teddy|0.04701369255781174, bear|0.005985258612781763, sitting|0.06596233695745468, on|0.1458778828382492	chair	table|stool	0	124039
what|-0.0022823591716587543, is|0.06264453381299973, the|0.06131889298558235, answer|-0.055775731801986694, to|-0.04462927207350731, is|0.034409090876579285, the|-0.021975746378302574, weather|0.24874013662338257, warm|0.18906904757022858, in|-0.02516704984009266, this|-0.025211745873093605, picture|0.014918236061930656	cold	no	0	200296
what|-0.00664961151778698, is|0.02626064419746399, the|0.02371174283325672, answer|0.02452092617750168, to|-0.03696180135011673, how|0.16159588098526, many|0.16291475296020508, people|0.041762493550777435, are|-0.021615441888570786, in|-0.023345261812210083, this|-0.011425524950027466, photo|0.01864568144083023	2	2	1	200296
what|-0.0052064452320337296, is|0.011679476127028465, the|0.004390607587993145, answer|-0.0024390455801039934, to|-0.0020121338311582804, how|0.022521143779158592, many|0.02226998098194599, fruits|0.023906024172902107, and|-0.009962640702724457, veggies|-0.005214509554207325, are|-0.0069159772247076035, there|0.008567007258534431	5	lot	0	303566
what|0.07543560862541199, is|0.19332322478294373, the|0.08242659270763397, answer|-0.12437192350625992, to|-0.03879164904356003, what|0.041996780782938004, is|0.07623250782489777, the|0.021518465131521225, person|0.10606969147920609, holding|-0.021548394113779068, in|0.06201155111193657, hand|0.14869830012321472	orange	orange	1	354333
what|0.000290457799565047, is|0.019243434071540833, the|0.02173793874680996, answer|-0.0047701201401650906, to|-0.0017888799775391817, does|0.0036649524699896574, this|0.007880519144237041, look|0.02256878651678562, like|0.03064119443297386, a|0.012069993652403355, dorm|0.022070495411753654, room|0.057200051844120026	bed	yes|no	0	443797
what|0.006402280647307634, is|0.019247721880674362, the|0.009574892930686474, answer|0.027598023414611816, to|-0.005805552005767822, is|-0.006308101117610931, there|-0.011833569966256618, a|-0.013402068987488747, rug|0.08244546502828598, in|-0.031252410262823105, the|-0.001921615214087069, bedroom|0.0032705538906157017	quilt	yes	0	443797
what|0.008494972251355648, is|0.051070623099803925, the|0.005150801036506891, answer|-0.03205843269824982, to|-0.00022183661349117756, has|0.04425587132573128, it|0.02805471420288086, been|-0.0002426413120701909, raining|0.0616338811814785, in|0.011822408996522427, this|0.0027971856761723757, scene|0.012386854737997055	umbrella	yes	0	530162
what|0.123691625893116, is|0.03723537549376488, the|-0.02775568887591362, answer|0.12295375764369965, to|0.01203604880720377, where|-0.05722339451313019, is|-0.017971079796552658, this|-0.004573109559714794, person|-0.03308305889368057, cooking|0.03757181391119957, this|-0.01767786033451557, meal|0.08629966527223587	pan	oven	0	533452
what|0.009692930616438389, is|0.015480682253837585, the|0.00731285847723484, answer|-0.036707572638988495, to|-0.002091634552925825, why|0.060497500002384186, is|0.016246585175395012, there|0.013300982303917408, white|0.02877630479633808, on|0.012243932113051414, the|0.010614992119371891, grass|0.018745945766568184	soccer	lines	0	152019
what|0.0017748898826539516, is|0.00351355760358274, the|0.002241889014840126, answer|0.0030607059597969055, to|0.0013457793975248933, is|0.0021605417132377625, this|0.00018121999164577574, the|0.002160308649763465, apartment|-0.007216608617454767, of|0.0007303348975256085, someone|0.008893871679902077, old|0.012551150284707546	chair	no	0	460312
what|0.00015715726476628333, is|0.0025265258736908436, the|0.006526494398713112, answer|-0.0107228709384799, to|0.002221755450591445, are|0.0026286770589649677, the|-0.003849565051496029, drinks|0.022816579788923264, vodka|0.015912124887108803, and|-0.008623539470136166, orange|-0.00020476739155128598, juice|0.05764802545309067	tropicana	no	0	76384
what|-0.015531791374087334, is|0.08654572814702988, the|0.06319128721952438, answer|-0.21008603274822235, to|-0.07059270143508911, what|0.13546371459960938, seating|0.6419873237609863, area|0.1118820384144783, is|-0.03577288240194321, on|-0.05134870484471321, the|-0.01950468309223652, right|0.0005422276444733143	bench	bench|picnic table	0	65008
what|-0.4677731990814209, is|-0.003733101300895214, the|0.0007621187251061201, answer|0.0564308688044548, to|-0.021334782242774963, are|-0.0033596884459257126, they|-0.008082827553153038, all|0.07955251634120941, wearing|-0.005078029353171587, the|0.004796740598976612, same|0.07260376214981079, color|0.016981881111860275	yes	yes	1	352127
what|-0.006339643150568008, is|0.05057837814092636, the|0.04766764119267464, answer|-0.09927327930927277, to|-0.029185868799686432, what|0.008976567536592484, is|0.06992853432893753, the|0.0069948723539710045, table|0.20116178691387177, made|0.16122470796108246, of|0.04008116573095322	wood	wood	1	350623
what|0.004095499869436026, is|0.013109022751450539, the|0.018596140667796135, answer|-0.027888059616088867, to|-0.006441514007747173, are|0.03462469205260277, there|0.029071301221847534, shadows|0.1880328506231308, on|0.010326548479497433, the|0.004743976052850485, sidewalk|-0.03374212607741356	trees	yes	0	8647
what|0.015696680173277855, is|0.021526264026761055, the|0.004375630058348179, answer|-7.33695924282074e-05, to|0.011281866580247879, what|0.006199982017278671, is|0.037238266319036484, leaning|0.0031170411966741085, against|-0.005270707421004772, the|0.003231721930205822, house|0.04233703389763832	trash can	ladder	0	434410
what|-0.0046228100545704365, is|0.014396166428923607, the|0.007033823989331722, answer|0.004668655805289745, to|-0.004748577252030373, how|0.04656991362571716, many|0.053203631192445755, windows|0.05181577429175377, can|-0.012405753135681152, you|0.012796870432794094, see|0.03833506256341934	2	1	0	434410
what|0.052914805710315704, is|0.010605973191559315, the|-0.0005432795151136816, answer|-0.03387407585978508, to|-0.00722186453640461, is|0.005407256539911032, the|-0.0010781283490359783, person|-0.0012891129590570927, feeding|0.0205796230584383, the|-0.005947573576122522, birds|-0.003794801188632846	trash	yes|no	0	56205
what|-0.43595045804977417, is|0.00760676059871912, the|0.011623806320130825, answer|0.03541653975844383, to|-0.024265754967927933, are|0.010685245506465435, there|0.022649895399808884, mattress's|0.22282403707504272, on|0.0032346139196306467, the|-0.004749552812427282, beds|-0.004910147748887539	yes	yes	1	349483
what|0.019236495718359947, is|0.07334004342556, the|0.02534947730600834, answer|-0.10861048102378845, to|-0.010585772804915905, what|0.09934784471988678, type|0.07344937324523926, of|0.028434881940484047, animal|0.11971484869718552, is|-0.0026816637255251408, that|0.02675580605864525	horse	horse	1	460682
what|-0.5529503226280212, is|-0.007046387996524572, the|0.013605881482362747, answer|0.16800516843795776, to|-0.04020494222640991, are|-0.009799232706427574, the|-0.008518860675394535, bikers|0.14486916363239288, all|0.14304237067699432, wearing|-0.02558865025639534, helmets|0.0394466370344162	yes	yes	1	374987
what|0.019962307065725327, is|0.05448345094919205, the|0.04676118865609169, answer|-0.06433358788490295, to|-0.052485208958387375, what|0.15499310195446014, sport|0.3056725263595581, are|0.04244459047913551, the|-0.009834986180067062, girls|0.05767012760043144, playing|0.03527672216296196	soccer	soccer	1	387079
what|0.010213240049779415, is|0.16800183057785034, the|0.0591580793261528, answer|0.026494357734918594, to|-0.022922804579138756, what|0.12945806980133057, vegetable|0.5208780169487, is|-0.002564102178439498, on|0.03390350192785263, the|0.0030734434258192778, plate|0.05383564904332161	broccoli	broccoli	1	3501
what|0.016633205115795135, is|0.030984487384557724, the|0.03878340497612953, answer|-0.03473329171538353, to|-0.018465876579284668, is|0.01573215425014496, there|0.033807653933763504, meat|0.21639814972877502, in|0.008724852465093136, this|0.001786696957424283, dish|-0.03110392391681671	chicken	no	0	3501
what|-0.003472551703453064, is|0.012553681619465351, the|0.006270323880016804, answer|-0.0009543452761135995, to|-0.005289351101964712, how|0.0351593978703022, many|0.029269101098179817, elephants|0.00863666832447052, are|-0.006544339470565319, drinking|0.0029119886457920074, water|0.00968992616981268	7	15	0	245915
what|0.10443388670682907, is|0.010402338579297066, the|-0.006830787286162376, answer|0.12577441334724426, to|-0.045298244804143906, are|0.012780239805579185, some|0.012341491878032684, of|-0.03378397598862648, these|0.028179246932268143, animals|0.0010048422263935208, thirsty|-0.06886237114667892	tusks	yes	0	245915
what|-0.513867199420929, is|0.03613295406103134, the|0.013451261445879936, answer|0.05121775344014168, to|-0.05973494425415993, do|0.053231947124004364, all|0.021744895726442337, the|0.002037652535364032, planes|-0.012485641986131668, have|0.022738173604011536, stripes|0.13497602939605713	yes	no	0	9699
what|0.051016632467508316, is|0.06359752267599106, the|0.07096473127603531, answer|-0.02630232274532318, to|-0.01785643957555294, are|0.05982368439435959, these|0.007270503789186478, zebras|-0.008456257171928883, roaming|0.4499094486236572, mountainous|-0.08715786039829254, terrain|0.09566602110862732	grass	no	0	263014
what|0.027267253026366234, is|-0.0039521269500255585, the|0.0028958008624613285, answer|0.0649220421910286, to|-0.011116658337414265, are|-0.008553575724363327, these|0.007838452234864235, zebras|0.004210249986499548, on|0.002543948357924819, a|-0.015906445682048798, road|0.0729295089840889	dirt	yes	0	263014
what|-0.00017493602354079485, is|0.08453462272882462, the|0.07446705549955368, answer|-0.13430112600326538, to|-0.06475096195936203, what|0.16789038479328156, is|0.11407939344644547, the|-0.019101498648524284, weather|0.3556724190711975, like|0.07232999056577682, outside|0.11616509407758713	sunny	sunny	1	472930
what|-0.003706315066665411, is|0.03187502175569534, the|0.02942066267132759, answer|-0.03692685812711716, to|-0.02402210421860218, what|0.05314541980624199, time|0.10940886288881302, of|0.011259559541940689, day|0.06515219807624817, is|-0.004002199973911047, it|0.009937317110598087	morning	night	0	554266
what|0.0008831997984088957, is|0.016627805307507515, the|0.00259738159365952, answer|-0.021065697073936462, to|0.006908224895596504, what|-0.0005487136077135801, kind|-0.01814255304634571, of|-0.026939382776618004, light|0.20023278892040253, is|-0.0031566638499498367, shown|0.028020327910780907	lamp	lamp	1	554266
what|0.009585081599652767, is|0.021140199154615402, the|0.02200213447213173, answer|0.011074891313910484, to|0.004103424493223429, do|0.0023452017921954393, those|0.019128933548927307, boots|0.06018119305372238, look|0.014813371933996677, well|-0.010982882231473923, worn|0.009631004184484482	boots	yes	0	505371
what|-0.027979468926787376, is|0.09139596670866013, the|0.056884706020355225, answer|0.01593896560370922, to|-0.04567202553153038, what|0.07267586886882782, color|0.37438589334487915, is|0.030173035338521004, the|0.013195522129535675, boy's|0.04341665282845497, hair|0.3021136224269867	blonde	blonde	1	190595
what|0.000321113970130682, is|0.02679249830543995, the|0.012392145581543446, answer|-0.020786654204130173, to|-0.01496746763586998, what|0.06746742874383926, colors|0.1550019234418869, are|-0.002317680511623621, the|0.011525937356054783, boy's|-0.024929767474532127, toothbrush|0.14451059699058533	blue and green		0	190595
what|-0.0029907370917499065, is|0.042787544429302216, the|0.03769684210419655, answer|-0.03412368893623352, to|-0.024608198553323746, what|-0.005805257707834244, color|0.39892539381980896, is|-0.017658693715929985, the|-0.0026466064155101776, street|-0.08909659087657928, lights|0.21903641521930695	green	green	1	352127
what|-0.4625701904296875, is|0.027942240238189697, the|0.010531056672334671, answer|-0.003424296621233225, to|-0.0254939254373312, is|0.009575889445841312, this|0.00035663542803376913, an|0.03688276186585426, spanish|0.1140068769454956, town|0.05888381227850914	yes	yes|no	1	8647
what|0.006341674830764532, is|0.008908536285161972, the|-0.0023585078306496143, answer|0.017656784504652023, to|0.008234554901719093, is|-0.0016422629123553634, this|0.0011505609145388007, in|0.006319750100374222, a|0.00046381610445678234, park|0.002138338051736355	shopping cart	yes	0	56205
what|0.014478923752903938, is|0.0016345989424735308, the|-0.001720462110824883, answer|0.009721163660287857, to|0.0030544474720954895, is|7.429152901750058e-05, this|-0.0021759674418717623, a|0.0017568409675732255, girl|0.0020949242170900106	shoe	yes	0	65227
what|-0.00576004758477211, is|0.02478860504925251, the|0.024202903732657433, answer|-0.019759153947234154, to|-0.009116111323237419, what|0.017937587574124336, uniform|0.0710068941116333, is|0.01720844767987728, she|-0.0023068038281053305, wearing|0.09227214008569717	skirt		0	65227
what|-0.014136796817183495, is|0.10193926841020584, the|0.06690498441457748, answer|-0.051448579877614975, to|-0.04422334209084511, what|0.0965111181139946, color|0.657024085521698, is|0.033684901893138885, the|0.02722964808344841, fence|0.11179361492395401	white	white	1	65227
what|-0.003985096700489521, is|0.05391519516706467, the|0.042347509413957596, answer|0.011634008958935738, to|-0.03362485021352768, what|0.03530292958021164, color|0.41194820404052734, is|-0.01076575368642807, the|0.01301400363445282, linoleum|-0.02579580992460251	black	blue	0	103488
what|0.0023570512421429157, is|0.017293205484747887, the|0.026519667357206345, answer|-0.06701894849538803, to|-0.002590187592431903, how|0.06816165149211884, is|0.0603862963616848, the|0.012368797324597836, floor|0.14535416662693024, made|0.1366422027349472	tile	tile	1	103488
what|0.050292909145355225, is|-0.03643440455198288, the|0.01657501794397831, answer|0.006321507506072521, to|-0.07204312086105347, do|0.357871949672699, children|0.06499648839235306, like|-0.07329582422971725, this|0.011533260345458984, object|-0.05235188454389572	love	yes	0	124039
what|0.0028116346802562475, is|0.019363973289728165, the|0.04860351234674454, answer|-0.09180080145597458, to|-0.06578032672405243, are|0.062393371015787125, the|-0.012096930295228958, red|0.10465697199106216, buses|0.16556206345558167, identical|0.0452868826687336	double decker	yes|no	0	36012
what|-0.004067888483405113, is|0.04084799811244011, the|0.03757370263338089, answer|-0.03345704451203346, to|-0.03018522821366787, what|0.03750796616077423, color|0.3486069142818451, is|0.014016315340995789, the|0.006211175583302975, road|0.051001518964767456	white	brown|gray	0	84018
what|0.01116831786930561, is|0.04747782275080681, the|0.01752772554755211, answer|0.007902828976511955, to|-0.019010383635759354, does|0.038942329585552216, this|-0.006123869214206934, orange|0.12807559967041016, have|-0.0002971799112856388, seeds|-0.0022893273271620274	carrots	yes	0	354333
what|0.09984280914068222, is|-0.039572086185216904, the|-0.10990652441978455, answer|0.03858473151922226, to|0.1467454433441162, is|-0.05537474527955055, this|-0.056477807462215424, a|0.004315008409321308, whole|0.3791002333164215, orange|0.13121847808361053	knife	no	0	354333
what|0.03278525918722153, is|0.04307561367750168, the|0.032646700739860535, answer|-0.007702697068452835, to|-0.0222329031676054, what|0.10461989045143127, are|0.0735674798488617, they|-0.005090046674013138, standing|0.1103646457195282, on|0.11423864215612411	snow	cauliflower	0	26448
what|0.02544581890106201, is|0.009799515828490257, the|-0.0008076259982772171, answer|0.014662087894976139, to|0.021261662244796753, who|-0.06209077686071396, is|0.03154362738132477, in|0.01105552539229393, the|-0.0022177654318511486, bed|0.04720735549926758	dresser	no one|nobody	0	443797
what|-0.000999746029265225, is|0.01038600504398346, the|0.007729909382760525, answer|-0.009045382030308247, to|-0.00530092092230916, what|0.01295598316937685, brand|0.09102386981248856, is|-0.01406923122704029, the|0.0013057435862720013, umbrella|-0.006870460696518421	nike		0	530162
what|-0.4684484004974365, is|-0.013802611269056797, the|-0.00502433255314827, answer|0.07085306197404861, to|-0.034433167427778244, is|-0.0016722301952540874, the|0.0001366123033221811, man|-0.021946415305137634, using|-0.045830439776182175, potholders|0.07637827843427658	yes	yes|no	0	533452
what|-0.003650892525911331, is|0.0028174766339361668, the|-0.0016008553793653846, answer|0.02166781760752201, to|0.006065594032406807, is|-0.0030027853790670633, she|0.007810843642801046, on|0.0014749356778338552, her|0.010350856930017471, phone|-0.0021462771110236645	clip	yes	0	375143
what|0.0013863075291737914, is|0.010425884276628494, the|0.023145025596022606, answer|-0.04896105080842972, to|0.009826325811445713, is|0.02057247795164585, this|-0.0036432757042348385, person|0.036638643592596054, wearing|0.004336086567491293, shoes|0.1829383671283722	sandals	no	0	375143
what|-0.0007472964935004711, is|0.01876012794673443, the|0.013662402518093586, answer|-0.03233904391527176, to|-0.010928943753242493, what|0.014591794461011887, is|0.02627594769001007, the|-0.0002748598635662347, man|0.02439212054014206, doing|0.09629949927330017	talking on phone	taking picture	0	181466
what|-0.006073342636227608, is|0.07009434700012207, the|0.06212778389453888, answer|-0.07439438253641129, to|-0.0511898398399353, what|0.09473767131567001, color|0.5661312341690063, is|0.035037778317928314, the|0.008008027449250221, vase|0.10553739964962006	white	white	1	181466
what|0.12737303972244263, is|-0.002371917013078928, the|-0.01634804904460907, answer|-0.08669952303171158, to|0.06071494519710541, what|0.010214226320385933, is|0.022035550326108932, on|-0.03231354430317879, the|0.003192923264577985, screen|-0.015880806371569633	lava lamp		0	460312
what|0.11279429495334625, is|0.05489308387041092, the|0.00019662990234792233, answer|-0.18130481243133545, to|0.03339400514960289, where|0.044347167015075684, are|0.028841208666563034, they|0.044420767575502396, drinking|0.23754173517227173, wine|0.33766481280326843	wine	restaurant	0	347087
what|-0.022779105231165886, is|0.11788135021924973, the|0.07602829486131668, answer|-0.026165686547756195, to|-0.04241614043712616, what|0.11959380656480789, color|0.6318778991699219, is|0.046931397169828415, the|0.007746920455247164, plate|0.08447691798210144	white	white	1	3501
what|-0.008229445666074753, is|0.04036206752061844, the|0.02990635484457016, answer|0.025877434760332108, to|-0.037031371146440506, how|0.18358595669269562, many|0.19726517796516418, airplanes|0.03817913681268692, are|-0.004142503719776869, visible|-0.028590548783540726	2	3|4	0	9699
